id,name,region
3557006,Hilton Beach,Ontario
3557096,Hornepayne,Ontario
3547046,Horton,Ontario
3540046,Howick,Ontario
3554021,Hudson,Ontario
3544042,Huntsville,Ontario
3540040,Huron East,Ontario
3557035,Huron Shores,Ontario
3541015,Huron-Kinloss,Ontario
3560001,Ignace,Ontario
3532018,Ingersoll,Ontario
3543017,Innisfil,Ontario
3556031,Iroquois Falls,Ontario
3554042,James,Ontario
3557001,Jocelyn,Ontario
3557016,Johnson,Ontario
3549051,Joly,Ontario
3556066,Kapuskasing,Ontario
3560096,Kasabonika Lake,Ontario
3516010,Kawartha Lakes,Ontario
3549018,Kearney,Ontario
3560104,Kee-Way-Win,Ontario
3560010,Kenora,Ontario
3560066,Kenora 38B,Ontario
3560090,"Kenora, Unorganized",Ontario
3554024,Kerns,Ontario
3538056,Kettle Point 44,Ontario
3547033,"Killaloe, Hagarty and Richards",Ontario
3552036,Killarney,Ontario
3541024,Kincardine,Ontario
3519049,King,Ontario
3560098,Kingfisher Lake 1,Ontario
3510010,Kingston,Ontario
3537013,Kingsville,Ontario
3554068,Kirkland Lake,Ontario
3530013,Kitchener,Ontario
3560075,Kitchenuhmaykoosib Aaki 84 (Big Trout Lake),Ontario
3559016,La Vallee,Ontario
3558100,Lac des Mille Lacs 22A1,Ontario
3560056,Lac Seul 28,Ontario
3557011,Laird,Ontario
3558064,Lake Helen 53A,Ontario
3558077,Lake Nipigon,Ontario
3544027,Lake of Bays,Ontario
3559047,Lake of the Woods,Ontario
3560065,Lake Of The Woods 37,Ontario
3537064,Lakeshore,Ontario
3538040,Lambton Shores,Ontario
3509039,Lanark Highlands,Ontario
3560081,Lansdowne House,Ontario
3554062,Larder Lake,Ontario
3537034,LaSalle,Ontario
3554006,Latchford,Ontario
3547090,Laurentian Hills,Ontario
3547075,Laurentian Valley,Ontario
3537003,Leamington,Ontario
3507021,Leeds and the Thousand Islands,Ontario
3512051,Limerick,Ontario
3526057,Lincoln,Ontario
3539036,London,Ontario
3558068,Long Lake 58,Ontario
3559092,Long Sault 12,Ontario
3511005,Loyalist,Ontario
3539060,Lucan Biddulph,Ontario
3557051,"Macdonald, Meredith and Aberdeen Additional",Ontario
3560102,MacDowell Lake,Ontario
3549054,Machar,Ontario
3560021,Machin,Ontario
3547030,Madawaska Valley,Ontario
3512036,Madoc,Ontario
3549043,Magnetawan,Ontario
3549078,Magnetewan 1,Ontario
3534010,Malahide,Ontario
3559026,Manitou Rapids 11,Ontario
3551094,"Manitoulin, Unorganized, West Part",Ontario
3558066,Manitouwadge,Ontario
3523033,Mapleton,Ontario
3558059,Marathon,Ontario
3519036,Markham,Ontario
3552013,Markstay-Warren,Ontario
3512046,Marmora and Lake,Ontario
3560052,Marten Falls 65,Ontario
3554056,Matachewan,Ontario
3554057,Matachewan 72,Ontario
3552052,Mattagami 71,Ontario
3548021,Mattawa,Ontario
3548019,Mattawan,Ontario
3556077,Mattice-Val Cote,Ontario
3549031,McDougall,Ontario
3554058,McGarry,Ontario
3551045,M'Chigeeng 22 (West Bay 22),Ontario
3549028,McKellar,Ontario
3549012,McMurrich/Monteith,Ontario
3547003,McNab/Braeside,Ontario
3542047,Meaford,Ontario
3522019,Melancthon,Ontario
3507052,Merrickville-Wolford,Ontario
3539033,Middlesex Centre,Ontario
3543074,Midland,Ontario
3524009,Milton,Ontario
3546015,Minden Hills,Ontario
3523043,Minto,Ontario
3557073,Mississagi River 8,Ontario
3521005,Mississauga,Ontario
3518022,Mississaugas of Scugog Island,Ontario
3509030,Mississippi Mills,Ontario
3543050,Mnjikaning First Nation 32 (Rama First Nation 32),Ontario
3522012,Mono,Ontario
3509001,Montague,Ontario
3556056,Moonbeam,Ontario
3556096,Moose Factory 68,Ontario
3544073,Moose Point 79,Ontario
3556106,Moosonee,Ontario
3536029,Moravian 47,Ontario
3559031,Morley,Ontario
3540050,Morris-Turnberry,Ontario
3522016,Mulmur,Ontario
3539018,Munsee-Delaware Nation 1,Ontario
3544053,Muskoka Lakes,Ontario
3560097,Muskrat Dam Lake,Ontario
3552031,Nairn and Hyman,Ontario
3558001,Neebing,Ontario
3559060,Neguaguon Lake 25D,Ontario
3560093,Neskantaga,Ontario
3528035,New Credit (Part) 40A,Ontario
3529021,New Credit (Part) 40A,Ontario
3556102,New Post 69A,Ontario
3543007,New Tecumseth,Ontario
3539002,Newbury,Ontario
3519048,Newmarket,Ontario
3541060,Neyaashiinigmiing 27,Ontario
3526043,Niagara Falls,Ontario
3526047,Niagara-on-the-Lake,Ontario
3558044,Nipigon,Ontario
3549071,Nipissing,Ontario
3548073,Nipissing 10,Ontario
3548094,"Nipissing, Unorganized, North Part",Ontario
3548091,"Nipissing, Unorganized, South Part",Ontario
3528052,Norfolk County,Ontario
3547070,North Algona Wilberforce,Ontario
3548044,North Bay,Ontario
3530004,North Dumfries,Ontario
3501030,North Dundas,Ontario
3510045,North Frontenac,Ontario
3501050,North Glengarry,Ontario
3507065,North Grenville,Ontario
3540055,North Huron,Ontario
3515037,North Kawartha,Ontario
3539041,North Middlesex,Ontario
3531040,North Perth,Ontario
3560080,North Spirit Lake,Ontario
3501042,North Stormont,Ontario
3551017,Northeastern Manitoulin and the Islands,Ontario
3541069,Northern Bruce Peninsula,Ontario
3560060,Northwest Angle 33B,Ontario
3532002,Norwich,Ontario
3524001,Oakville,Ontario
3558016,O'Connor,Ontario
3538018,Oil Springs,Ontario
3558080,Ojibway Nation of Saugeen (Savant Lake),Ontario
3558011,Oliver Paipoonge,Ontario
3539021,Oneida 41,Ontario
3556073,Opasatika,Ontario
3522014,Orangeville,Ontario
3543052,Orillia,Ontario
3543023,Oro-Medonte,Ontario
3518013,Oshawa,Ontario
3558085,Osnaburgh 63A,Ontario
3560055,Osnaburgh 63B,Ontario
3515005,Otonabee-South Monaghan,Ontario
3506008,Ottawa,Ontario
3542059,Owen Sound,Ontario
3548013,Papineau-Cameron,Ontario
3549073,Parry Island First Nation,Ontario
3549032,Parry Sound,Ontario
3549096,"Parry Sound, Unorganized, Centre Part",Ontario
3549095,"Parry Sound, Unorganized, North East Part",Ontario
3558063,Pays Plat 51,Ontario
3560091,Peawanuck,Ontario
3537001,Pelee,Ontario
3526028,Pelham,Ontario
3547064,Pembroke,Ontario
3543072,Penetanguishene,Ontario
3549014,Perry,Ontario
3509021,Perth,Ontario
3531030,Perth East,Ontario
3531013,Perth South,Ontario
3547076,Petawawa,Ontario
3515014,Peterborough,Ontario
3538019,Petrolia,Ontario
3558060,Pic Mobert North,Ontario
3558061,Pic Mobert South,Ontario
3558062,Pic River 50,Ontario
3518001,Pickering,Ontario
3560049,Pickle Lake,Ontario
3560077,Pikangikum 14,Ontario
3547037,Pikwakanagan (Golden Lake 39),Ontario
3557019,Plummer Additional,Ontario
3538035,Plympton-Wyoming,Ontario
3538031,Point Edward,Ontario
3560067,Poplar Hill,Ontario
3526011,Port Colborne,Ontario
3514020,Port Hope,Ontario
3549060,Powassan,Ontario
3507008,Prescott,Ontario
3557066,Prince,Ontario
3513020,Prince Edward County,Ontario
3523001,Puslinch,Ontario
3512015,Quinte West,Ontario
3559068,Rainy Lake 17A,Ontario
3559069,Rainy Lake 17B,Ontario
3559061,Rainy Lake 18C,Ontario
3559064,Rainy Lake 26A,Ontario
3559042,Rainy River,Ontario
3559090,"Rainy River, Unorganized",Ontario
3543019,Ramara,Ontario
3557075,Rankin Location 15D,Ontario
3560069,Rat Portage 38A,Ontario
3560042,Red Lake,Ontario
3558041,Red Rock,Ontario
3547048,Renfrew,Ontario
3519038,Richmond Hill,Ontario
3507040,Rideau Lakes,Ontario
3558069,Rocky Bay 1,Ontario
3502048,Russell,Ontario
3549024,Ryerson,Ontario
3560007,Sabaskong Bay (Part) 35C,Ontario
3559048,Sabaskong Bay (Part) 35C,Ontario
3560063,Sabaskong Bay 35D,Ontario
3552023,Sables-Spanish Rivers,Ontario
3560076,Sachigo Lake 1,Ontario
3557071,Sagamok,Ontario
3560071,Sandy Lake 88,Ontario
3538030,Sarnia,Ontario
3538025,Sarnia 45,Ontario
3559053,Saug-a-Gaw-Sing 1,Ontario
3541057,Saugeen 29,Ontario
3541045,Saugeen Shores,Ontario
3557061,Sault Ste. Marie,Ontario
3558051,Schreiber,Ontario
3518020,Scugog,Ontario
3549003,Seguin,Ontario
3558095,Seine River 22A2,Ontario
3559066,Seine River 23A,Ontario
3559065,Seine River 23B,Ontario
3557072,Serpent River 7,Ontario
3543015,Severn,Ontario
3549072,Shawanaga 17,Ontario
3551042,Sheguiandah 24,Ontario
3522021,Shelburne,Ontario
3551044,Sheshegwaning 20,Ontario
3560068,Shoal Lake (Part) 39A,Ontario
3560082,Shoal Lake (Part) 40,Ontario
3560064,Shoal Lake 34B2,Ontario
3558028,Shuniah,Ontario
3560034,Sioux Lookout,Ontario
3560008,Sioux Narrows-Nestor Falls,Ontario
3529020,Six Nations (Part) 40,Ontario
3528037,Six Nations (Part) 40,Ontario
3560046,Slate Falls,Ontario
3515015,Smith-Ennismore-Lakefield,Ontario
3509004,Smiths Falls,Ontario
3556048,Smooth Rock Falls,Ontario
3548001,South Algonquin,Ontario
3541004,South Bruce,Ontario
3541055,South Bruce Peninsula,Ontario
3501020,South Dundas,Ontario
3510020,South Frontenac,Ontario
3501005,South Glengarry,Ontario
3540005,South Huron,Ontario
3549056,South River,Ontario
3501011,South Stormont,Ontario
3542005,Southgate,Ontario
3539005,Southwest Middlesex,Ontario
3532012,South-West Oxford,Ontario
3534024,Southwold,Ontario
3557039,Spanish,Ontario
3543009,Springwater,Ontario
3526053,St. Catharines,Ontario
3538003,St. Clair,Ontario
3557008,St. Joseph,Ontario
3531016,St. Marys,Ontario
3534021,St. Thomas,Ontario
3552004,St.-Charles,Ontario
3512020,Stirling-Rawdon,Ontario
3511030,Stone Mills,Ontario
3531011,Stratford,Ontario
3539015,Strathroy-Caradoc,Ontario
3549046,Strong,Ontario
3551041,Sucker Creek 23,Ontario
3552093,"Sudbury, Unorganized, North Part",Ontario
3560086,Summer Beaver,Ontario
3549048,Sundridge,Ontario
3557014,Tarbutt and Tarbutt Additional,Ontario
3543071,Tay,Ontario
3509015,Tay Valley,Ontario
3537048,Tecumseh,Ontario
3551001,Tehkummah,Ontario
3548069,Temagami,Ontario
3554020,Temiskaming Shores,Ontario
3558054,Terrace Bay,Ontario
3539027,Thames Centre,Ontario
3549005,The Archipelago,Ontario
3542045,The Blue Mountains,Ontario
3560089,The Dalles 38C,Ontario
3502025,The Nation / La Nation,Ontario
3557040,The North Shore,Ontario
3557028,Thessalon,Ontario
3557026,Thessalon 12,Ontario
3554038,Thornloe,Ontario
3526037,Thorold,Ontario
3558004,Thunder Bay,Ontario
3558090,"Thunder Bay, Unorganized",Ontario
3532004,Tillsonburg,Ontario
3554091,"Timiskaming, Unorganized, East Part",Ontario
3554094,"Timiskaming, Unorganized, West Part",Ontario
3556027,Timmins,Ontario
3543068,Tiny,Ontario
3520005,Toronto,Ontario
3514045,Trent Hills,Ontario
3512048,Tudor and Cashel,Ontario
3512030,Tweed,Ontario
3512001,Tyendinaga,Ontario
3512004,Tyendinaga Mohawk Territory,Ontario
3518029,Uxbridge,Ontario
3556070,Val Rita-Harty,Ontario
3519028,Vaughan,Ontario
3560061,Wabaseemoong,Ontario
3560084,Wabauskang 21,Ontario
3560057,Wabigoon Lake 27,Ontario
3553040,Wahnapitei 11,Ontario
3544071,Wahta Mohawk Territory,Ontario
3526014,Wainfleet,Ontario
3538004,Walpole Island 46,Ontario
3560088,Wapekeka 2,Ontario
3538043,Warwick,Ontario
3543064,Wasaga Beach,Ontario
3530016,Waterloo,Ontario
3557076,Wawa,Ontario
3560100,Wawakapewin (Long Dog Lake),Ontario
3560059,Weagamow Lake 87,Ontario
3560079,Webequie,Ontario
3526032,Welland,Ontario
3530027,Wellesley,Ontario
3523050,Wellington North,Ontario
3534042,West Elgin,Ontario
3542004,West Grey,Ontario
3526021,West Lincoln,Ontario
3548055,West Nipissing / Nipissing Ouest,Ontario
3531025,West Perth,Ontario
3507033,Westport,Ontario
3518009,Whitby,Ontario
3519044,Whitchurch-Stouffville,Ontario
3557091,White River,Ontario
3560004,Whitefish Bay 32A,Ontario
3560005,Whitefish Bay 33A,Ontario
3560083,Whitefish Bay 34A,Ontario
3552051,Whitefish Lake 6,Ontario
3551040,Whitefish River (Part) 4,Ontario
3558097,Whitesand,Ontario
3549039,Whitestone,Ontario
3547056,Whitewater Region,Ontario
3551043,Wikwemikong Unceded,Ontario
3530020,Wilmot,Ontario
3537039,Windsor,Ontario
3512054,Wollaston,Ontario
3532042,Woodstock,Ontario
3530035,Woolwich,Ontario
3560085,Wunnumin 1,Ontario
3551100,Zhiibaahaasing 19A (Cockburn Island 19A),Ontario
3532027,Zorra,Ontario
1103027,Abrams Village,Prince Edward Island 
1103052,Alberton,Prince Edward Island 
1103013,Bedeque,Prince Edward Island 
1103005,Borden-Carleton,Prince Edward Island 
1102048,Brackley,Prince Edward Island 
1102051,Breadalbane,Prince Edward Island 
1101021,Cardigan,Prince Edward Island 
1103010,Central Bedeque,Prince Edward Island 
1102075,Charlottetown,Prince Edward Island 
1102037,Clyde River,Prince Edward Island 
1102085,Cornwall,Prince Edward Island 
1102034,Crapaud,Prince Edward Island 
1101024,Georgetown,Prince Edward Island 
1102043,Hunter River,Prince Edward Island 
1103014,Kensington,Prince Edward Island 
1101022,"Kings, Royalty",Prince Edward Island 
1103008,Kinkora,Prince Edward Island 
1103035,Lennox Island 1,Prince Edward Island 
1103023,Linkletter,Prince Edward Island 
1103058,Lot  1,Prince Edward Island 
1103056,Lot  2,Prince Edward Island 
1103054,Lot  3,Prince Edward Island 
1103051,Lot  4,Prince Edward Island 
1103049,Lot  5,Prince Edward Island 
1103041,Lot  6,Prince Edward Island 
1103048,Lot  7,Prince Edward Island 
1103046,Lot  8,Prince Edward Island 
1103044,Lot  9,Prince Edward Island 
1103038,Lot 10,Prince Edward Island 
1103036,Lot 11,Prince Edward Island 
1103034,Lot 12,Prince Edward Island 
1103032,Lot 13,Prince Edward Island 
1103031,Lot 14,Prince Edward Island 
1103026,Lot 15,Prince Edward Island 
1103028,Lot 16,Prince Edward Island 
1103019,Lot 17,Prince Edward Island 
1103016,Lot 18,Prince Edward Island 
1103012,Lot 19,Prince Edward Island 
1102038,Lot 20,Prince Edward Island 
1102039,Lot 21,Prince Edward Island 
1102041,Lot 22,Prince Edward Island 
1102042,Lot 23,Prince Edward Island 
1102044,Lot 24,Prince Edward Island 
1103011,Lot 25,Prince Edward Island 
1103009,Lot 26,Prince Edward Island 
1103006,Lot 27,Prince Edward Island 
1103001,Lot 28,Prince Edward Island 
1102031,Lot 29,Prince Edward Island 
1102029,Lot 30,Prince Edward Island 
1102026,Lot 31,Prince Edward Island 
1102049,Lot 33,Prince Edward Island 
1102052,Lot 34,Prince Edward Island 
1102054,Lot 35,Prince Edward Island 
1102056,Lot 36,Prince Edward Island 
1102058,Lot 37,Prince Edward Island 
1101051,Lot 38,Prince Edward Island 
1101049,Lot 39,Prince Edward Island 
1101046,Lot 40,Prince Edward Island 
1101042,Lot 41,Prince Edward Island 
1101041,Lot 42,Prince Edward Island 
1101031,Lot 43,Prince Edward Island 
1101032,Lot 44,Prince Edward Island 
1101034,Lot 45,Prince Edward Island 
1101038,Lot 46,Prince Edward Island 
1101039,Lot 47,Prince Edward Island 
1102014,Lot 48,Prince Edward Island 
1102012,Lot 49,Prince Edward Island 
1102009,Lot 50,Prince Edward Island 
1101014,Lot 51,Prince Edward Island 
1101016,Lot 52,Prince Edward Island 
1101019,Lot 53,Prince Edward Island 
1101026,Lot 54,Prince Edward Island 
1101028,Lot 55,Prince Edward Island 
1101029,Lot 56,Prince Edward Island 
1102008,Lot 57,Prince Edward Island 
1102006,Lot 58,Prince Edward Island 
1101009,Lot 59,Prince Edward Island 
1102004,Lot 60,Prince Edward Island 
1101008,Lot 61,Prince Edward Island 
1102001,Lot 62,Prince Edward Island 
1101006,Lot 63,Prince Edward Island 
1101001,Lot 64,Prince Edward Island 
1102028,Lot 65,Prince Edward Island 
1101011,Lot 66,Prince Edward Island 
1102036,Lot 67,Prince Edward Island 
1102033,Meadowbank,Prince Edward Island 
1102040,Miltonvale Park,Prince Edward Island 
1103062,Miminegash,Prince Edward Island 
1103024,Miscouche,Prince Edward Island 
1101018,Montague,Prince Edward Island 
1101048,Morell,Prince Edward Island 
1101050,Morell 2,Prince Edward Island 
1102059,Mount Stewart,Prince Edward Island 
1101002,Murray Harbour,Prince Edward Island 
1101004,Murray River,Prince Edward Island 
1102046,North Rustico,Prince Edward Island 
1103042,O'Leary,Prince Edward Island 
1102045,Resort Mun. Stan.B.-Hope R.-Bayv.-Cavend.-N.Rust.,Prince Edward Island 
1102030,Rocky Point 3,Prince Edward Island 
1102057,Scotchfort 4,Prince Edward Island 
1103018,Sherbrooke,Prince Edward Island 
1101036,Souris,Prince Edward Island 
1103057,St. Louis,Prince Edward Island 
1101044,St. Peters Bay,Prince Edward Island 
1102080,Stratford,Prince Edward Island 
1103025,Summerside,Prince Edward Island 
1103059,Tignish,Prince Edward Island 
1103033,Tyne Valley,Prince Edward Island 
1102050,Union Road,Prince Edward Island 
1102032,Victoria,Prince Edward Island 
1102070,Warren Grove,Prince Edward Island 
1103029,Wellington,Prince Edward Island 
1102065,Winsloe South,Prince Edward Island 
2446005,Abercorn,Quebec 
2448028,Acton Vale,Quebec 
2431056,Adstock,Quebec 
2498030,Aguanish,Quebec 
2499125,Akulivik,Quebec 
2499883,Akulivik,Quebec 
2469802,Akwesasne,Quebec 
2492030,Albanel,Quebec 
2407025,Albertville,Quebec 
2484050,Alleyn-et-Cawood,Quebec 
2493042,Alma,Quebec 
2478070,Amherst,Quebec 
2488055,Amos,Quebec 
2407047,Amqui,Quebec 
2455008,Ange-Gardien,Quebec 
2485080,Angliers,Quebec 
2419037,Armagh,Quebec 
2478060,Arundel,Quebec 
2440043,Asbestos,Quebec 
2441055,Ascot Corner,Quebec 
2450013,Aston-Jonction,Quebec 
2413045,Auclair,Quebec 
2430055,Audet,Quebec 
2483090,Aumond,Quebec 
2499105,Aupaluk,Quebec 
2499891,Aupaluk,Quebec 
2445085,Austin,Quebec 
2487050,Authier,Quebec 
2487100,Authier-Nord,Quebec 
2445035,Ayer's Cliff,Quebec 
2462920,Baie-Atibenne,Quebec 
2496020,Baie-Comeau,Quebec 
2462906,Baie-de-la-Bouteille,Quebec 
2479920,Baie-des-Chaloupes,Quebec 
2408080,Baie-des-Sables,Quebec 
2499904,Baie-d'Hudson,Quebec 
2450100,Baie-du-Febvre,Quebec 
2466112,Baie-D'Urfe,Quebec 
2499060,Baie-James,Quebec 
2498035,Baie-Johan-Beetz,Quebec 
2462918,Baie-Obaoca,Quebec 
2415065,Baie-Sainte-Catherine,Quebec 
2416013,Baie-Saint-Paul,Quebec 
2496005,Baie-Trinite,Quebec 
2478050,Barkmere,Quebec 
2444045,Barnston-Ouest,Quebec 
2488022,Barraute,Quebec 
2437210,Batiscan,Quebec 
2466107,Beaconsfield,Quebec 
2485020,Bearn,Quebec 
2427028,Beauceville,Quebec 
2470022,Beauharnois,Quebec 
2431008,Beaulac-Garthby,Quebec 
2419105,Beaumont,Quebec 
2421025,Beaupre,Quebec 
2438010,Becancour,Quebec 
2446040,Bedford,Quebec 
2446035,Bedford,Quebec 
2494250,Begin,Quebec 
2489050,Belcourt,Quebec 
2493908,Belle-Riviere,Quebec 
2485065,Belleterre,Quebec 
2457040,Beloeil,Quebec 
2488070,Berry,Quebec 
2418065,Berthier-sur-Mer,Quebec 
2452035,Berthierville,Quebec 
2448005,Bethanie,Quebec 
2413055,Biencourt,Quebec 
2473015,Blainville,Quebec 
2498005,Blanc-Sablon,Quebec 
2483045,Blue Sea,Quebec 
2480115,Boileau,Quebec 
2473005,Boisbriand,Quebec 
2421045,Boischatel,Quebec 
2473030,Bois-des-Filion,Quebec 
2483085,Bois-Franc,Quebec 
2445095,Bolton-Est,Quebec 
2446065,Bolton-Ouest,Quebec 
2405045,Bonaventure,Quebec 
2498010,Bonne-Esperance,Quebec 
2442040,Bonsecours,Quebec 
2458033,Boucherville,Quebec 
2483050,Bouchette,Quebec 
2480145,Bowman,Quebec 
2478075,Brebeuf,Quebec 
2446090,Brigham,Quebec 
2484005,Bristol,Quebec 
2446070,Brome,Quebec 
2446078,Bromont,Quebec 
2458007,Brossard,Quebec 
2476043,Brownsburg-Chatham,Quebec 
2484025,Bryson,Quebec 
2441070,Bury,Quebec 
2412057,Cacouna,Quebec 
2459030,Calixa-Lavallee,Quebec 
2484030,Campbell's Bay,Quebec 
2467020,Candiac,Quebec 
2497908,Caniapiscau,Quebec 
2482020,Cantley,Quebec 
2404047,Cap-Chat,Quebec 
2405060,Caplan,Quebec 
2418045,Cap-Saint-Ignace,Quebec 
2434030,Cap-Sante,Quebec 
2457010,Carignan,Quebec 
2406013,Carleton-sur-Mer,Quebec 
2483904,Cascades-Malignes,Quebec 
2405077,Cascapedia--Saint-Jules,Quebec 
2407018,Causapscal,Quebec 
2483040,Cayamant,Quebec 
2457005,Chambly,Quebec 
2491020,Chambord,Quebec 
2437220,Champlain,Quebec 
2488005,Champneuf,Quebec 
2402028,Chandler,Quebec 
2499020,Chapais,Quebec 
2451080,Charette,Quebec 
2460005,Charlemagne,Quebec 
2441020,Chartierville,Quebec 
2467050,Chateauguay,Quebec 
2421035,Chateau-Richer,Quebec 
2487095,Chazel,Quebec 
2482025,Chelsea,Quebec 
2480103,Cheneville,Quebec 
2462047,Chertsey,Quebec 
2439030,Chesterville,Quebec 
2499025,Chibougamau,Quebec 
2484090,Chichester,Quebec 
2499055,Chisasibi,Quebec 
2499814,Chisasibi,Quebec 
2496035,Chute-aux-Outardes,Quebec 
2479065,Chute-Saint-Philippe,Quebec 
2484015,Clarendon,Quebec 
2487110,Clermont,Quebec 
2415035,Clermont,Quebec 
2487075,Clerval,Quebec 
2442110,Cleveland,Quebec 
2403010,Cloridorme,Quebec 
2444037,Coaticook,Quebec 
2403904,Collines-du-Basque,Quebec 
2495050,Colombier,Quebec 
2444071,Compton,Quebec 
2459035,Contrecoeur,Quebec 
2441038,Cookshire-Eaton,Quebec 
2471040,Coteau-du-Lac,Quebec 
2498015,Cote-Nord-du-Golfe-du-Saint-Laurent,Quebec 
2466058,Cote-Saint-Luc,Quebec 
2404904,Coulee-des-Adolphe,Quebec 
2430090,Courcelles,Quebec 
2446080,Cowansville,Quebec 
2461013,Crabtree,Quebec 
2440047,Danville,Quebec 
2439155,Daveluyville,Quebec 
2413005,Degelis,Quebec 
2483070,Deleage,Quebec 
2467025,Delson,Quebec 
2483005,Denholm,Quebec 
2483912,Depot-echouani,Quebec 
2493005,Desbiens,Quebec 
2438070,Deschaillons-sur-Saint-Laurent,Quebec 
2434058,Deschambault-Grondines,Quebec 
2472010,Deux-Montagnes,Quebec 
2431020,Disraeli,Quebec 
2431015,Disraeli,Quebec 
2444023,Dixville,Quebec 
2492022,Dolbeau-Mistassini,Quebec 
2466142,Dollard-Des Ormeaux,Quebec 
2478802,Doncaster,Quebec 
2434025,Donnacona,Quebec 
2466087,Dorval,Quebec 
2433040,Dosquet,Quebec 
2449058,Drummondville,Quebec 
2441117,Dudswell,Quebec 
2480135,Duhamel,Quebec 
2485030,Duhamel-Ouest,Quebec 
2469075,Dundee,Quebec 
2446050,Dunham,Quebec 
2487005,Duparquet,Quebec 
2487085,Dupuy,Quebec 
2449015,Durham-Sud,Quebec 
2441060,East Angus,Quebec 
2431122,East Broughton,Quebec 
2446085,East Farnham,Quebec 
2444010,East Hereford,Quebec 
2499810,Eastmain,Quebec 
2499045,Eastmain,Quebec 
2445093,Eastman,Quebec 
2483075,Egan-Sud,Quebec 
2469050,Elgin,Quebec 
2462053,Entrelacs,Quebec 
2406025,Escuminac,Quebec 
2410005,Esprit-Saint,Quebec 
2495802,Essipit,Quebec 
2477011,Esterel,Quebec 
2446112,Farnham,Quebec 
2480005,Fassett,Quebec 
2494220,Ferland-et-Boilleau,Quebec 
2479097,Ferme-Neuve,Quebec 
2497035,Fermont,Quebec 
2495045,Forestville,Quebec 
2484060,Fort-Coulonge,Quebec 
2438047,Fortierville,Quebec 
2422010,Fossambault-sur-le-Lac,Quebec 
2426005,Frampton,Quebec 
2469010,Franklin,Quebec 
2496015,Franquelin,Quebec 
2446010,Frelighsburg,Quebec 
2430025,Frontenac,Quebec 
2485055,Fugereville,Quebec 
2487020,Gallichan,Quebec 
2403005,Gaspe,Quebec 
2481017,Gatineau,Quebec 
2406802,Gesgapegiag,Quebec 
2492055,Girardville,Quebec 
2496010,Godbout,Quebec 
2469060,Godmanchester,Quebec 
2476025,Gore,Quebec 
2483032,Gracefield,Quebec 
2447017,Granby,Quebec 
2402015,Grande-Riviere,Quebec 
2435040,Grandes-Piles,Quebec 
2403020,Grande-Vallee,Quebec 
2409060,Grand-Metis,Quebec 
2483095,Grand-Remous,Quebec 
2450065,Grand-Saint-Esprit,Quebec 
2476055,Grenville,Quebec 
2476052,Grenville-sur-la-Rouge,Quebec 
2498014,Gros-Mecatina,Quebec 
2401042,Grosse-Ile,Quebec 
2408015,Grosses-Roches,Quebec 
2485095,Guerin,Quebec 
2439010,Ham-Nord,Quebec 
2441075,Hampden,Quebec 
2466062,Hampstead,Quebec 
2476065,Harrington,Quebec 
2445043,Hatley,Quebec 
2445055,Hatley,Quebec 
2469005,Havelock,Quebec 
2498040,Havre-Saint-Pierre,Quebec 
2493020,Hebertville,Quebec 
2493025,Hebertville-Station,Quebec 
2468010,Hemmingford,Quebec 
2468015,Hemmingford,Quebec 
2456042,Henryville,Quebec 
2435035,Herouxville,Quebec 
2469045,Hinchinbrooke,Quebec 
2419070,Honfleur,Quebec 
2405025,Hope,Quebec 
2405020,Hope Town,Quebec 
2469025,Howick,Quebec 
2478065,Huberdeau,Quebec 
2471100,Hudson,Quebec 
2485803,Hunter's Point,Quebec 
2469055,Huntingdon,Quebec 
2499085,Inukjuak,Quebec 
2499879,Inukjuak,Quebec 
2432058,Inverness,Quebec 
2431040,Irlande,Quebec 
2478042,Ivry-sur-le-Lac,Quebec 
2499140,Ivujivik,Quebec 
2461025,Joliette,Quebec 
2467802,Kahnawake,Quebec 
2414050,Kamouraska,Quebec 
2472802,Kanesatake,Quebec 
2499894,Kangiqsualujjuaq,Quebec 
2499090,Kangiqsualujjuaq,Quebec 
2499888,Kangiqsujuaq,Quebec 
2499130,Kangiqsujuaq,Quebec 
2499890,Kangirsuk,Quebec 
2499110,Kangirsuk,Quebec 
2499065,Kawawachikamach,Quebec 
2497806,Kawawachikamach,Quebec 
2483015,Kazabazua,Quebec 
2485802,Kebaowek,Quebec 
2479025,Kiamika,Quebec 
2442070,Kingsbury,Quebec 
2439097,Kingsey Falls,Quebec 
2431105,Kinnear's Mills,Quebec 
2485010,Kipawa,Quebec 
2466102,Kirkland,Quebec 
2489802,Kitcisakik,Quebec 
2483802,Kitigan Zibi,Quebec 
2499095,Kuujjuaq,Quebec 
2499893,Kuujjuaq,Quebec 
2499877,Kuujjuarapik,Quebec 
2499075,Kuujjuarapik,Quebec 
2490017,La Bostonnais,Quebec 
2478115,La Conception,Quebec 
2488030,La Corne,Quebec 
2491050,La Dore,Quebec 
2419090,La Durantaye,Quebec 
2429030,La Guadeloupe,Quebec 
2479047,La Macaza,Quebec 
2415013,La Malbaie,Quebec 
2404030,La Martre,Quebec 
2478130,La Minerve,Quebec 
2488015,La Morandiere,Quebec 
2488045,La Motte,Quebec 
2441027,La Patrie,Quebec 
2482035,La Peche,Quebec 
2414085,La Pocatiere,Quebec 
2467015,La Prairie,Quebec 
2454035,La Presentation,Quebec 
2409005,La Redemption,Quebec 
